1863;2;030;030;1863 Rodenkirchen             ;Eygelshovener Straße Höhe 15-1;in Fahrtrichtung Sürther Feldallee ;   ;
1864;2;030;030;1864 Rodenkirchen             ;Eygelshovener Straße Höhe 1-15;in Fahrtrichtung Sürther Straße    ;   ;
1865;0;050;050;1865 Esch/Auweiler            ;Chorbuschstraße 72            ;in Fahrtrichtung Sinnersdorf       ;   ;
1866;0;050;050;1866 Esch/Auweiler            ;Chorbuschstraße 72            ;in Fahrtrichtung Orrer Straße      ;   ;
1867;2;030;030;1867 Pesch                    ;Escher Straße 32              ;in Fahrtrichtung Mozartstraße      ;   ;
1868;2;030;030;1868 Pesch                    ;Escher Straße 32              ;in Fahrtrichtung Kapellenweg       ;   ;
1869;2;030;030;1869 Merheim                  ;Hohensyburgstraße ggüb. 104   ;in Fahrtrichtung Olpener Straße    ;   ;
1870;2;030;030;1870 Merheim                  ;Hohensyburgstraße ggüb. 104   ;in Fahrtrichtung Bevingsweg        ;   ;
1871;2;030;030;1871 Weiß                     ;Weißer Hauptstraße 111        ;in Fahrtrichtung Heinrichstrasse   ;   ;
1872;2;030;030;1872 Weiß                     ;Weißer Hauptstraße 111        ;in Fahrtrichtung Weißer Straße     ;   ;
1873;2;030;030;1873 Marienburg               ;Am Südpark 49                 ;in Fahrtr. Schillingsrotter Platz  ;   ;
1874;2;030;030;1874 Marienburg               ;Am Südpark 49                 ;in Fahrtrichtung Rondorfer Straße  ;   ;
1875;2;030;030;1875 Marienburg               ;Pferdmenges Straße 42         ;in Fahrtrichtung Leyboldstraße     ;   ;
1876;2;030;030;1876 Marienburg               ;Pferdmenges Straße 42         ;in Fahrtrichtung Marienburger Str. ;   ;
1877;2;030;030;1877 Volkhoven Weiler         ;Toni-Welter Straße 4 - Kita   ;in Fahrtrichtung Pescher-Holzweg   ;   ;
1878;2;030;030;1878 Volkhoven Weiler         ;Toni-Welter Straße 4 - Kita   ;in Fahrtrichtung Heimersdorf       ;   ;
1879;0;050;050;1879 Zollstock                ;Höninger Weg 351-353          ;in Fahrtrichtung Höninger Platz    ;   ;
1880;0;050;050;1880 Zollstock                ;Höninger Weg 353-351          ;in Fahrtrichtung Zollstockgürtel   ;   ;
1881;2;030;030;1881 Bickendorf               ;Subbelrather Straße 546       ;in Fahrtrichtung Sandweg           ;   ;
1882;2;030;030;1882 Bickendorf               ;Subbelrather Straße 546       ;in Fahrtrichtung Äußere Kanalstraße;   ;
1883;2;030;030;1883 Merkenich                ;Merkenicher Hauptstraße 221   ;in Fahrtr. Merkenicher Ringstraße  ;   ;
1884;2;030;030;1884 Merkenich                ;Merkenicher Hauptstraße 221   ;in Fahrtr. Schlettstadter Straße   ;   ;
1885;2;030;030;1885 Ehrenfeld                ;Vogelsanger Straße 28-32      ;in Fahrtrichtung Innere Kanalstraße;   ;
1886;2;030;030;1886 Ehrenfeld                ;Vogelsanger Straße 28-32      ;in Fahrtrichtung Piusstraße        ;   ;
1887;2;030;030;1887 Niehl                    ;Niehler Kirchweg 186          ;in Fahrtrichtung Niehler Straße    ;   ;
1888;2;030;030;1888 Niehl                    ;Niehler Kirchweg 186          ;in Fahrtr. Friedrich-Karl-Straße   ;   ;
1889;2;030;030;1889 Pesch                    ;Pestalozzistraße gegenüber 4  ;in Fahrtrichtung Mengenicher Straße;   ;
1890;2;030;030;1890 Pesch                    ;Pestalozzistraße gegenüber 4  ;in Fahrtrichtung Fröbelstraße      ;   ;
1891;2;030;030;1891 Holweide                 ;Schnellweider Straße 79       ;in Fahrtrichtung Neufelder Straße  ;   ;
1892;2;030;030;1892 Holweide                 ;Schnellweider Straße 79       ;in Fahrtr. Maria-Himmelfahrt-Straße;   ;
1893;2;030;030;1893 Worringen                ;Altestraße gegenüber 1c       ;in Fahrtrichtung St.-Tönnis-Straße ;   ;
1894;2;030;030;1894 Worringen                ;Altestraße gegenüber 1c       ;in Fahrtrichtung Hackhauser Weg    ;   ;
1895;2;030;030;1895 Sürth                    ;Bahnhofstraße 26-28           ;in Fahrtrichtung Sürther Hauptstr. ;   ;
1896;2;030;030;1896 Sürth                    ;Bahnhofstraße 26-28           ;in Fahrtr. Heinrich-Erpenbachstraße;   ;
1897;2;030;030;1897 Rodenkirchen             ;Nibelungenweg 37              ;in Fahrtr. Schillingsrotter Straße ;   ;
1898;2;030;030;1898 Rodenkirchen             ;Nibelungenweg 37              ;in Fahrtrichtung Sürther Straße    ;   ;
1899;2;030;030;1899 Sülz                     ;Mommsenstraße 31-3            ;in Fahrtrichtung Sülzgürtel        ;   ;
1900;2;030;030;1900 Sülz                     ;Mommsenstraße 3-31            ;in Fahrtrichtung Zülpicher Straße  ;   ;
1901;2;030;030;1901 Mauenheim                ;Neue Kempener Straße 236      ;in Fahrtrichtung Bergstraße        ;   ;
1902;2;030;030;1902 Mauenheim                ;Neue Kempener Straße 236-296  ;in Fahrtrichtung Nibelungenstraße  ;   ;
1903;2;030;030;1903 Mauenheim                ;Neue Kempener Straße 274-296  ;in Fahrtrichtung Schmiedegasse     ;   ;
1904;2;030;030;1904 Mauenheim                ;Neue Kempener Straße 296-236  ;in Fahrtrichtung Bergstrasse       ;   ;
1905;2;030;030;1905 Braunsfeld               ;Wiethasestraße 9              ;in Fahrtrichtung Fürst-Pückler-Str.;   ;
1906;2;030;030;1906 Mauenheim                ;Nibelungenstraße 62           ;in Fahrtrichtung Neue Kempener Str.;   ;
1907;2;030;030;1907 Mauenheim                ;Nibelungenstraße 62           ;in Fahrtrichtung Merheimer Straße  ;   ;
1908;2;030;030;1908 Wahn                     ;Am Krausbaum Höhe Friedhof    ;in Fahrtrichtung Frankfurter Str.  ;   ;
1909;2;030;030;1909 Wahn                     ;Am Krausbaum Höhe Friedhof    ;in Fahrtrichtung Lind              ;   ;
1910;2;030;030;1910 Lindenthal               ;An der Decksteiner Mühle 7-3  ;in Fahrtrichtung Max-Scheler-Str.  ;   ;
1911;2;030;030;1911 Lindenthal               ;An der Decksteiner Mühle 3-7  ;in Fahrtrichtung Gleuler Straße    ;   ;
1912;2;030;030;1912 Pesch                    ;Johannesstr.Höhe Hs   33D-33  ;in Fahrtrichtung Militärringstraße ;   ;
1913;2;030;030;1913 Pesch                    ;Johannesstr.Höhe Hs   33-33A-D;in Fahrtrichtung Mengenicherstraße ;   ;
1914;2;030;030;1914 Zollstock                ;Bernkasteler Straße ggü.60-54 ;in Fahrtrichtung Höninger Weg      ;   ;
1915;2;030;030;1915 Zollstock                ;Bernkasteler Straße ggü.54-60 ;in Fahrtrichtung Brauneberger Str. ;   ;
1916;2;030;030;1916 Dellbrück                ;Bergisch Gladb.Str,1146-1202  ;in Fahrtrichtung stadtauswärts     ;   ;
1917;2;030;030;1917 Dellbrück                ;Bergisch Gladb.Str.1202-1146  ;in Fahrtrichtung stadteinwärts     ;   ;
1918;2;030;030;1918 Neustadt-Nord            ;Theodor-Heuss-Ring 11-9       ;in Fahrtrichtung Ebertplatz        ;   ;
1919;2;030;030;1919 Neustadt-Nord            ;Theodor-Heuss-Ring 30         ;in Fahrtr. Konrad-Adenauer-Ufer    ;   ;
1920;2;030;030;1920 Merkenich                ;Merkenicher Hauptstraße 203   ;in Fahrtrichtung Daverkusen Straße ;   ;
1921;2;030;030;1921 Fühlingen                ;Neusser Landstraße 23a        ;in Fahrtrichtung Kriegerhof Straße ;   ;
1922;2;030;030;1922 Fühlingen                ;Neusser Landstraße 23a        ;in Fahrtrichtung Feldblumenweg     ;   ;
1923;0;050;050;1923 Feldkassel               ;Robert-Bosch-Straße 6         ;in Fahrtrichtung Rheinkassel       ;   ;
1924;0;050;050;1924 Feldkassel               ;Robert-Bosch-Straße 6         ;in Fahrtrichtung Merianstraße      ;   ;
1925;0;050;050;1925 Rodenkirchen             ;Friedrich-Ebert-Str.ggü.Lat.25;in Fahrtrichtung Römerstraße       ;   ;
1926;0;050;050;1926 Rodenkirchen             ;Friedrich-Ebert-Str.ggü.Lat.25;in FR. Zum Forstbotanischen Garten ;   ;
1927;2;030;030;1927 Marienburg               ;Heinrich-Lübke-Ufer Laterne 22;in Fahrtrichtung Frankstraße       ;   ;
1928;2;030;030;1928 Marienburg               ;Heinrich-Lübke-Ufer Laterne 22;in Fahrtrichtung Oberländer Ufer   ;   ;
1929;2;030;030;1929 Neustadt-Nord            ;Hohenzollernring 55-41        ;in Fahrtrichtung Rudolfplatz       ;   ;
1930;2;030;030;1930 Neustadt-Nord            ;Hohenzollernring 41-55        ;in Fahrtrichtung Friesenplatz      ;   ;
1931;1;050;050;1931 Deutz                    ;Zoobrücke, Laterne Nr.2       ;in Fahrtrichtung stadtauswärts     ;   ;
1932;1;050;050;1932 Kalk                     ;B55a, Laterne Nr.32           ;in Fahrtrichtung stadteinwärts     ;   ;
1933;0;050;050;1933 Niehl                    ;Boltensternstraße Lat.99-101  ;in Fahrtrichtung Industriestraße   ;   ;
1934;0;050;050;1934 Niehl                    ;Boltensternstraße Lat.99-101  ;in Fahrtrichtung Mülheimer Brücke  ;   ;
1935;3;050;050;1935 Chorweiler               ;Mennweg vor Einfahrt Feldweg  ;in Fahrtrichtung Hitdorfer Fährweg ;   ;
1936;3;050;050;1936 Chorweiler               ;Mennweg vor Einfahrt Feldweg  ;in Fahrtrichtung Industriestraße   ;   ;
1937;3;050;050;1937 Chorweiler               ;Hitdorfer Fährweg 84          ;in Fahrtrichtung Langeler Damm     ;   ;
1938;3;050;050;1938 Chorweiler               ;Hitdorfer Fährweg 84          ;in Fahrtrichtung Mennweg           ;   ;
1939;0;050;050;1939 Rodenkirchen             ;Industriestraße Laterne 11-13 ;in Fahrtrichtung Sürth             ;   ;
1940;0;050;050;1940 Rodenkirchen             ;Industriestraße Laterne 11-13 ;in FR. Zum Forstbotanischen Garten ;   ;
1941;3;030;030;1941 Immendorf                ;Vor dem Dorf Höhe Am Moosberg ;in Fahrtr. Immendorfer Hauptstraße ;   ;
1942;3;030;030;1942 Immendorf                ;Vor dem Dorf Höhe Am Moosberg ;in Fahrtrichtung Giesdorfer Allee  ;   ;
1943;0;050;050;1943 Rodenkirchen             ;Weißer Straße Höhe Hs   16a   ;in Fahrtrichtung Hauptstraße       ;   ;
1944;0;050;050;1944 Rodenkirchen             ;Weißer Straße Höhe Hs   16a   ;in Fahrtrichtung Siegfriedstraße   ;   ;
1945;0;050;050;1945 Rodenkirchen             ;Weißer Straße Höhe Hs   17    ;in Fahrtrichtung Hauptstraße       ;   ;
1946;0;050;050;1946 Rodenkirchen             ;Weißer Straße Höhe Haus 17    ;in Fahrtrichtung Siegfriedstraße   ;   ;
1947;2;030;030;1947 Esch                     ;Chorbuschstraße 31            ;in Fahrtrichtung Am Baggerfeld     ;   ;
1948;2;030;030;1948 Esch                     ;Chorbuschstraße 31            ;in Fahrtrichtung Auf dem Driesch   ;   ;
1949;2;030;030;1949 Roggendorf/Thenhoven     ;Straberger Weg Höhe Laterne 6 ;in Fahrtrichtung Stadtauswärts     ;   ;
1950;2;030;030;1950 Roggendorf/Thenhoven     ;Straberger Weg Höhe Laterne 6 ;in Fahrtrichtung Sinnersdorfer Str.;   ;
1951;2;030;030;1951 Marienburg               ;Marienburgerstr. 24-30        ;in Fahrtrichtung Unter den Ulmen   ;   ;
1952;2;050;050;1952 Klettenberg              ;Rhöndorfer Straße 26-40       ;in Fahrtrichtung Gottesweg         ;   ;
1953;2;030;030;1953 Vingst                   ;Homarstraße 53                ;in Fahrtrichtung Ostheimerstr.     ;   ;
1954;2;030;030;1954 Vingst                   ;Homarstraße 53                ;in Fahrtrichtung Poll-Vingster Str.;   ;
1955;2;050;050;1955 Klettenberg              ;Rhöndorfer Straße 26-40       ;in Fahrtrichtung Klettenberggürtel ;   ;
1956;0;050;050;1956 Grengel                  ;Waldstraße, Höhe Haus 200-208 ;in Fahrtrichtung Urbach            ;   ;
1957;2;030;030;1957 Mülheim                  ;Montanusstraße, Höhe 83-51    ;in Fahrtr. Bergisch-Gladbacher Str.;   ;
1958;2;030;030;1958 Worringen                ;St.-Tönnis-Straße, Höhe 87b-85;in Fahrtrichtung Hackhauser Weg    ;   ;
1959;0;030;030;1959 Mülheim                  ;Graf-Adolf-Straße, Höhe 59-51 ;in Fahrtrichtung Rendsburger Platz ;   ;
1960;0;030;030;1960 Mülheim                  ;Graf-Adolf-Straße, Höhe 51-59 ;in Fahrtrichtung Frankfurter Straße;   ;
1961;2;030;030;1961 Worringen                ;St.-Tönnis-Straße, Höhe 85-87b;in Fahrtrichtung Erdweg            ;   ;
1962;2;030;030;1962 Brück                    ;Olpener Straße, Höhe Haus 946 ;in Fahrtrichtung stadteinwärts     ;   ;
1963;2;030;030;1963 Porz                     ;Poststraße, Höhe Hausnr. 31-13;in Fahrtrichtung stadteinwärts     ;   ;
1964;2;030;030;1964 Esch-Auweiler            ;Orrer Straße vor Amselweg     ;in Fahrtrichtung stadteinwärts     ;   ;
1965;2;030;030;1965 Roggendorf-Thenhoven     ;Sinnersdorfer Str. Hausnr. 85 ;in Fahrtrichtung Baptiststraße     ;   ;
1966;2;030;030;1966 Rath-Heumar              ;Lützeratherstr. Höhe 119-113c ;in Fahrtrichtung Rösratherstraße   ;   ;
1967;3;030;030;1967 Dünnwald                 ;Kalkweg, Höhe Bushalt. Kalkweg;in Fahrtrichtung Waltherstraße     ;   ;
1968;3;030;030;1968 Dünnwald                 ;Kalkweg, Höhe Bushalt. Kalkewg;in Fahrt. Dünnwalder Mauspfad      ;   ;
1969;2;030;030;1969 Dellbrück                ;Gierather Straße Höhe Haus 114;in Fahrtrichtung stadteinwärts     ;   ;
1970;2;030;030;1970 Dellbrück                ;Gierather Straße Höhe Haus 114;in Fahrtrichtung stadtauswärts     ;   ;
1971;2;030;030;1971 Rath-Heumar              ;Rather Mauspfad Hausnr. 18-16 ;in Fahrtrichtung Rösrather Straße  ;   ;
1972;2;030;030;1972 Neustadt-Süd             ;Sachsenring Hausr. 41-33      ;in Fahrtrichtung Chlodwigplatz     ;   ;
1973;0;050;050;1973 Zollstock                ;Vorgebirgstraße 346-362       ;in Fahrtrichtung Höninger Platz    ;   ;
1974;2;030;030;1974 Rodenkirchen             ;Römerstraße Hausnr. 28-66     ;in Fahrtr. Schillingsrotter Straße ;   ;
1975;0;050;050;1975 Deutz                    ;Siegburger Str. Laterne 43-39 ;in Fahrtrichtung Im Hasental       ;   ;
1976;0;050;050;1976 Deutz                    ;Siegburger Str. Laterne 39-43 ;in Fahrtrichtung Am Schnellert     ;   ;
1977;2;030;030;1977 Bocklemünd/Mengenich     ;Untere Dorfstraße Hausnr.28-34;in Fahrtrichtung Ransenbergweg     ;   ;
1978;2;030;030;1978 Bocklemünd/Mengenich     ;Untere Dorfstraße Hausnr.34-28;in Fahrtrichtung Mengenicher Straße;   ;
1979;2;030;030;1979 Neustadt-Süd             ;Ubierring Hausnr. 42-50       ;in Fahrtrichtung Agrippinaufer     ;   ;
1980;2;030;030;1980 Porz                     ;Humboldstr. Don-Bosco-Schule  ;in Fahrtrichtung Bonner Straße     ;   ;
1981;2;030;030;1981 Mülheim                  ;Berg. Gladbacher Str.135-105  ;in Fahrtrichtung stadteinwärts     ;   ;
1982;2;030;030;1982 Mülheim                  ;Bergisch Gladbacher Str.77-83 ;in Fahrtrichtung stadtauswärts     ;   ;
1983;2;030;030;1983 Neustadt-Süd             ;Am Duffesbach Höhe Haus 15-43 ;in Fahrtrichtung Eifelplatz        ;   ;
1984;2;030;030;1984 Neustadt-Süd             ;Am Duffesbach Höhe Haus 43-15 ;in Fahrtrichtung Salierring        ;   ;
1985;0;050;050;1985 Rondorf                  ;Bödinger Straße Laterne 23-29 ;in Fahrtrichtung Kapellenstraße    ;   ;
1986;2;030;030;1986 Longerich                ;Longericher Hauptstr.104-108  ;in Fahrtrichtung Lindweiler Weg    ;   ;
1987;2;030;030;1987 Ossendorf                ;Frohnhofstr. Höhe Haus 58-68  ;in Fahrtrichtung Rochusstraße      ;   ;
1988;2;030;030;1988 Ossendorf                ;Frohnhofstr. Höhe Haus 68-58  ;in Fahrtrichtung Iltisstraße       ;   ;
1989;2;030;030;1989 Longerich                ;Longericher Hauptstr.108-104  ;in Fahrtrichtung Grethenstraße     ;   ;
1990;2;030;030;1990 Holweide                 ;Chemnitzer Str.Höhe Haus 38-54;in Fahrtr. Johann-Bensberg-Straße  ;   ;
1991;2;030;030;1991 Rath/Heumar              ;Forststraße Höhe Haus 26a     ;in Fahrtrichtung Eiler Straße      ;   ;
1992;2;030;030;1992 Lindenthal               ;Klosterstraße Höhe Haus 96-78 ;in Fahrtr. Friedrich-Schmidt Straße;   ;
1993;2;030;030;1993 Holweide                 ;Chemnitzer Str.Höhe Haus 54-38;in Fahrtrichtung Wichheimer Straße ;   ;
1994;2;030;030;1994 Lindenthal               ;Decksteiner Str.Höhe Haus 18-2;in Fahrtrichtung Bachemer Straße   ;   ;
1995;2;030;030;1995 Bickendorf               ;Sandweg Hausnr. 148-146       ;in Fahrtrichtung Mühlenweg         ;   ;
1996;0;050;050;1996 Kalk                     ;Dillenburger Straße 91-65     ;in Fahrtrichtung Rolshover Straße  ;   ;
1997;0;050;050;1997 Altstadt-Nord            ;Turiner Straße Höhe Lat.11-10 ;in Fahrtrichtung Dagobertstraße    ;   ;
1998;2;030;030;1998 Buchheim                 ;Wichheimer Str. Höhe Haus 232 ;in Fahrtrichtung Chemnitzer Straße ;   ;
1999;0;050;050;1999 Kalk                     ;Dillenburger Straße 65-91     ;in Fahrtrichtung Ostheimer Straße  ;   ;
2000;2;030;030;2000 Mülheim                  ;Berg.Gladbacher Str.Lat.9-13  ;in Fahrtrichtung Eulenbergstraße   ;   ;
2001;0;050;050;2001 Altstadt-Süd             ;Pipinstraße, Höhe Laterne 6-8 ;in Fahrtrichtung Deutzer Brücke    ;   ;
2002;2;030;030;2002 Buchheim                 ;Wichheimer Str. Höhe Haus 232 ;in Fahrtrichtung Herler Ring       ;   ;
2003;2;030;030;2003 Weiden                   ;Ignystraße Höhe Haus 44-46    ;in Fahrtrichtung Jungbluthgasse    ;   ;
2004;2;030;030;2004 Weiden                   ;Ignystraße Höhe Haus 46-44    ;in Fahrtrichtung Diepenbeekallee   ;   ;
2005;0;050;050;2005 Bilderstöckchen          ;Parkgürtel Höhe Laterne 56-60 ;in Fahrtrichtung Nippes            ;   ;
2006;2;030;030;2006 Meschenich               ;Engeldorfer Str. Höhe 55a-41  ;in Fahrtrichtung Klosterstraße     ;   ;
2007;0;050;050;2007 Zollstock                ;Vorgebirgstraße,Höhe Lat.80-82;in Fahrtrichtung Zollstockgürtel   ;   ;
2008;0;050;050;2008 Bilderstöckchen          ;Parkgürtel Höhe Laterne 57    ;in Fahrtrichtung Ehrenfeld         ;   ;
2009;0;050;050;2009 Porz                     ;Kaiserstraße Hausnr.51-39     ;in Fahrtrichtung Frankfurterstraße ;   ;
2010;0;050;050;2010 Porz                     ;Kaiserstraße Hausnr.39-53     ;in Fahrtrichtung Porz              ;   ;
2011;2;030;030;2011 Bilderstöckchen          ;Escher Straße Laterne 90-80   ;in Fahrtrichtung Parkgürtel        ;   ;
2012;2;030;030;2012 Marienburg               ;Goethestraße 38-28            ;in Fahrtrichtung Bayenthalgürtel   ;   ;
2013;0;050;050;2013 Sürth                    ;Am Feldrain ggü.Hagenbuttenweg;in Fahrtrichtung Remigiusstraße    ;   ;
2014;0;050;050;2014 Deutz                    ;Deutz-Kalker Str.Hausnr.23-25 ;in Fahrtrichtung Gießener Straße   ;   ;
2015;2;030;030;2015 Marienburg               ;Goethestraße 28-38            ;in Fahrtrichtung Marienburger Str. ;   ;
2016;2;030;030;2016 Neustadt/Süd             ;Sachsenring 10-28             ;in Fahrtrichtung Ulrepforte        ;   ;
2017;0;050;050;2017 Deutz                    ;Deutz-Kalker Str.Hausnr.25-23 ;in Fahrtrichtung Deutzer Ring      ;   ;
2018;0;050;050;2018 Bayenthal                ;Bonner Straße 224-310         ;in Fahrtrichtung stadtauswärts     ;   ;
2019;2;030;030;2019 Rodenkirchen             ;Sürther Str. Höhe Lat.41-LM24 ;in Fahrtrichtung An der Hellfuhr   ;   ;
2020;2;030;030;2020 Brück                    ;Olpener Straße Höhe Haus 946  ;in Fahrtrichtung stadteinwärts     ;   ;
2021;0;050;050;2021 Bayenthal                ;Bonner Straße 310-224         ;in Fahrtrichtung stadteinwärts     ;   ;
2022;2;030;030;2022 Neubrück                 ;Europaring Höhe Haus 68-72    ;in Fahrtr. Ludwig-Quidde-Platz     ;   ;
2023;2;030;030;2023 Vogelsang                ;Kolkrabenweg Laterne 18-16    ;in Fahrtrichtung Venloer Straße    ;   ;
2024;2;030;030;2024 Vogelsang                ;Kolkrabenweg Laterne 16-18    ;in Fahrtrichtung Steinkauzweg      ;   ;
2025;2;030;030;2025 Neubrück                 ;Europaring Höhe Haus 72-68    ;in Fahrtrichtung Kolwitzweg        ;   ;
2026;2;030;030;2026 Porz                     ;Humboldtstrasse Lat. 35-37    ;in Fahrtrichtung Bonnerstrasse     ;   ;
2027;2;030;030;2027 Neustadt/Nord            ;Hansaring Laterne 46-52       ;in Fahrtrichtung Ebertplatz        ;   ;
2028;2;030;030;2028 Vingst                   ;Kuthstraße Höhe Haus 109-89   ;in Fahrtrichtung Kampgasse         ;   ;
2029;0;050;050;2029 Bayenthal                ;Raderthalgürtel Laterne 21-19 ;in Fahrtrichtung Brühler Straße    ;   ;
2030;2;070;070;2030 Sürth                    ;Industriestr.Höhe U.Buschweg  ;in Fahrtrichtung Ober Buschweg     ;   ;
2031;2;030;030;2031 Vingst                   ;Kuthstraße Hausnr.80-92       ;in Fahrtr. Alter Deutzer Postweg   ;   ;
2032;0;050;050;2032 Neustadt/Nord            ;Christophstraße Höhe Haus 5-15;in Fahrtrichtung Gladbacher Straße ;   ;
2033;0;050;050;2033 Braunsfeld               ;Maarweg Höhe Haus 126-134     ;in Fahrtrichtung Widdersdorfer Str.;   ;
2034;2;030;030;2034 Rath/Heumar              ;Porzer Str. Hausnr.55         ;in Fahrtrichtung Rösrather Straße  ;   ;
2035;0;050;050;2035 Neustadt-Nord            ;Christophstraße Höhe Haus 15-5;in Fahrtrichtung Gereonstraße      ;   ;
2036;2;030;030;2036 Zündorf                  ;Loorweg Hausnr.140            ;in Fahrtrichtung Hauptstr.         ;   ;
2037;0;050;050;2037 Humboldt-Gremberg        ;Rolshover Straße Höhe Haus 216;in Fahrtrichtung Gremberger Straße ;   ;
2038;2;030;030;2038 Godorf                   ;Godorfer Hauptstr.Haus 80-120 ;in Fahrtrichtung Bunsenstraße      ;   ;
2039;2;030;030;2039 Zündorf                  ;Loorweg Hausnr.140            ;in Fahrtrichtung Lülsdorfer Str.   ;   ;
2040;0;050;050;2040 Ensen                    ;Kölner Str. Höhe Haus 185-189 ;in Fahrtrichtung Westhoven         ;   ;
2041;2;030;030;2041 Zündorf                  ;Hauptstrasse Hs.N.50-44       ;in Fahrtrichtung Langel            ;   ;
2042;0;030;030;2042 Neuehrenfeld             ;Ossendorfer Str.Lat.8-2       ;in Fahrtrichtung Baadenberger Str. ;   ;
2043;2;030;030;2043 Ossendorf                ;Butzweilerhofallee Lat.31-45  ;in Fahrtrichtung Butzweilerstraße  ;   ;
2044;2;030;030;2044 Ossendorf                ;Butzweilerhofallee Lat.45-31  ;in Fahrtrichtung Von-Hünefeld-Str. ;   ;
2045;0;030;030;2045 Neuehrenfeld             ;Ossendorfer Strasse Lat.2-8   ;in Fahrtrichtung Äussere Kanalstr. ;   ;
2046;0;030;030;2046 Holweide                 ;Drosselbartstraße 17          ;in Fahrtrichtung Andersenstraße    ;   ;
2047;0;050;050;2047 Niehl                    ;Friedrich-Karl-Straße 222-214 ;in Fahrtrichtung Niehler Straße    ;   ;
2048;0;050;050;2048 Neustadt-Süd             ;Dasselstraße Höhe Haus 47-1b  ;in Fahrtrichtung Zülpicher Straße  ;   ;
2049;2;030;030;2049 Altstadt/Nord            ;Benesisstraße 42-36           ;in Fahrtrichtung Hahnenstraße      ;   ;
2050;2;030;030;2050 Rodenkirchen             ;Römer Straße Hausnr.66-28     ;in Fahrtrichtung Theodor-Heuss Str.;   ;
2051;2;030;030;2051 Buchheim                 ;Johanniterstraße 32-24        ;in Fahrtrichtung Hochmeisterstrasse;   ;
2052;2;030;030;2052 Buchheim                 ;Johanniterstraße 24-32        ;in Fahrtrichtung Herler Str.       ;   ;
2053;2;030;030;2053 Rath-Heumar              ;Röttgensweg Hausnr.40-44      ;in Fahrtrichtung Rösrather Straße  ;   ;
2054;2;030;030;2054 Bickendorf               ;Akazienweg Höhe Haus 74-70    ;in Fahrtrichtung Venloer Straße    ;   ;
2055;0;050;050;2055 Mülheim                  ;Clevischer Ring, Laterne 44-50;in Fahrtrichtung Düsseldorfer Str. ;   ;
2056;2;030;030;2056 Neustadt/Süd             ;Lothringer Straße,Höhe Haus 77;in Fahrtrichtung Eifelstraße       ;   ;
2057;0;050;050;2057 Lindenthal               ;Dürener Str.Höhe Laterne 53   ;in Fahrtrichtung Stadteinwärts     ;   ;
2058;2;030;030;2058 Neustadt/Süd             ;Salierring Höhe Hausnr.45-21  ;in Fahrtrichtung Am Duffesbach     ;   ;
2059;2;030;030;2059 Bickendorf               ;Akazienweg Hausnr.70-74       ;in Fahrtrichtung Goldfasanenweg    ;   ;
2060;0;050;050;2060 Mülheim                  ;Deutz-Mülheimer Str.Hausnr.202;in Fahrtrichtung Deutz             ;   ;
2061;0;050;050;2061 Braunsfeld               ;Maarweg Höhe Hausnr.135-161   ;in Fahrtrichtung Stolberger Str.   ;   ;
2062;2;030;030;2062 Lindenthal               ;Bachemer Str.Höhe Haus 89-103 ;in Fahrtrichtung stadtauswärts     ;   ;
2063;0;050;050;2063 Mülheim                  ;Deutz-Mülheimer Straße 202    ;in Fahrtrichtung Auenweg           ;   ;
2064;0;050;050;2064 Neuehrenfeld             ;Liebigstr.ggüber Haus 201-203 ;in Fahrtrichtung Hornstraße        ;   ;
2065;2;030;030;2065 Lindenthal               ;Bachemer Str Hausnummer 103-89;in Fahrtrichtung Stadteinwärts     ;   ;
2066;0;050;050;2066 Sülz                     ;Kerpenerstr.Hausnummer 97-29a ;in Fahrtrichtung Universitätsstr.  ;   ;
2067;0;050;050;2067 Neuehrenfeld             ;Liebigstraße ggü.Haus 203-201 ;in Fahrtrichtung Subbelrather Str. ;   ;
2068;2;030;030;2068 Rath/Heumar              ;Lützeratherstraße Höhe 128-134;in Fahrtrichtung Rather Mauspfad   ;   ;
2069;0;050;050;2069 Sülz                     ;Kerpener Straße, Höhe 29a-97  ;in Fahrtrichtung Sülzgürtel        ;   ;
2070;2;030;030;2070 Westhoven                ;Andre-Citroen-Straße 24-20    ;in Fahrtrichtung Kölner Straße     ;   ;
2071;0;050;050;2071 Braunsfeld               ;Aachener Straße Hausnr.487-455;in Fahrtrichtung Stadteinwärts     ;   ;
2072;0;050;050;2072 Kalk                     ;Wipperfürther Str.Laterne29-27;in Fahrtrichtung Kalk-MülheimerStr.;   ;
2073;2;030;030;2073 Lindweiler               ;Marienberger Weg Höhe Haus 15 ;in Fahrtrichtung Pescher Weg       ;   ;
2074;2;030;030;2074 Lindweiler               ;Marienberger Weg Höhe Haus 15 ;in Fahrtrichtung Unnauer Weg       ;   ;
2075;0;050;050;2075 Kalk                     ;Wipperführter Str.Hausnr.38-48;in Fahrtrichtung Falckensteinstraße;   ;
2076;0;050;050;2076 Ossendorf                ;Rochusstr. Höhe Haus 361-343  ;in Fahrtrichtung Margaretastraße   ;   ;
2077;0;050;050;2077 Höhenhaus                ;Sigwinstraße, Höhe Haus 89-83 ;in Fahrtrichtung Honschaftstraße   ;   ;
2078;0;050;050;2078 Höhenhaus                ;Sigwinstraße, Höhe Haus 83-89 ;in Fahrtrichtung Thuleweg          ;   ;
